      subject           activity tBodyAccmeanX tBodyAccmeanY tBodyAccmeanZ tGravityAccmeanX tGravityAccmeanY tGravityAccmeanZ tBodyAccJerkmeanX tBodyAccJerkmeanY tBodyAccJerkmeanZ tBodyGyromeanX
407       -0.9868677600  -9.634375e-01     -9.634375e-01      -0.9799708100   -0.9114489700       -0.9833352200 -0.9919459400 -9.576733e-01 -0.9776395400    -9.887789e-01    -9.667866e-01
408       -0.9907033400  -9.844489e-01     -9.844489e-01      -0.9875525200   -0.9781976400       -0.9932670100 -0.9960464700 -9.807274e-01 -0.9881673700    -9.936431e-01    -9.794685e-01
409       -0.9904928200  -9.877124e-01     -9.877124e-01      -0.9880676900   -0.9898633300       -0.9944334100 -0.9930844600 -9.785553e-01 -0.9912654800    -9.918596e-01    -9.767825e-01
410       -0.9899096900  -9.815401e-01     -9.815401e-01      -0.9875363000   -0.9739678700       -0.9904139300 -0.9918732000 -9.651627e-01 -0.9809873300    -9.913355e-01    -9.738471e-01
411       -0.9866535800  -9.841024e-01     -9.841024e-01      -0.9880330000   -0.9728954400       -0.9897214300 -0.9873366100 -9.659823e-01 -0.9793690000    -9.889424e-01    -9.755063e-01
412       -0.9793910100  -9.714852e-01     -9.714852e-01      -0.9810917000   -0.9645738900       -0.9818280500 -0.9880932800 -9.519169e-01 -0.9711229600    -9.849295e-01    -9.680250e-01
413       -0.9760267400  -9.594841e-01     -9.594841e-01      -0.9777705000   -0.9456258900       -0.9750078500 -0.9798168600 -9.337825e-01 -0.9629213300    -9.825451e-01    -9.562591e-01
414       -0.9692674500  -9.496856e-01     -9.496856e-01      -0.9512346500   -0.9250386000       -0.9564026200 -0.9773004000 -9.512187e-01 -0.9657160100    -9.858109e-01    -9.588297e-01
415       -0.9715835600  -9.537607e-01     -9.537607e-01      -0.9518474400   -0.9393519800       -0.9597828800 -0.9784456800 -9.694276e-01 -0.9609486800    -9.817337e-01    -9.594689e-01
416       -0.9845804300  -9.717282e-01     -9.717282e-01      -0.9835719700   -0.9823883200       -0.9912983800 -0.9798056300 -9.734410e-01 -0.9592696800    -9.847100e-01    -9.717008e-01
417       -0.9796946700  -9.784496e-01     -9.784496e-01      -0.9684734600   -0.9632385500       -0.9789855600 -0.9896719700 -9.666551e-01 -0.9713560700    -9.780555e-01    -9.559223e-01
418       -0.9683217500  -9.463398e-01     -9.463398e-01      -0.9521151600   -0.9461722000       -0.9706864600 -0.9702657300 -9.206314e-01 -0.9545455600    -9.737879e-01    -9.211687e-01
419       -0.9148647000  -9.180672e-01     -9.180672e-01      -0.9481019700   -0.8643489100       -0.9443596900 -0.9373934600 -9.033085e-01 -0.9639256300    -9.541285e-01    -9.727030e-01
420       -0.9720517200  -9.695638e-01     -9.695638e-01      -0.9838335800   -0.9050902100       -0.9860288800 -0.9777772800 -9.799073e-01 -0.9881548000    -9.794458e-01    -9.791320e-01
421       -0.9879313400  -9.897768e-01     -9.897768e-01      -0.9888844700   -0.9559243200       -0.9930594200 -0.9917532200 -9.916240e-01 -0.9903464100    -9.885246e-01    -9.846840e-01
422       -0.9950797600  -9.964877e-01     -9.964877e-01      -0.9932943300   -0.9939623500       -0.9984803300 -0.9947310700 -9.936462e-01 -0.9930658000    -9.902188e-01    -9.932353e-01
423       -0.9945898100  -9.955929e-01     -9.955929e-01      -0.9942880800   -0.9951540900       -0.9985752600 -0.9953813000 -9.954313e-01 -0.9895888100    -9.910326e-01    -9.930986e-01
424       -0.9955379700  -9.957340e-01     -9.957340e-01      -0.9946130100   -0.9949886100       -0.9988201200 -0.9970884600 -9.975360e-01 -0.9907857700    -9.954730e-01    -9.943826e-01
425       -0.9959352600  -9.973675e-01     -9.973675e-01      -0.9944241200   -0.9970245200       -0.9989307600 -0.9956333600 -9.984723e-01 -0.9927436100    -9.963858e-01    -9.944246e-01
426       -0.9973463900  -9.975208e-01     -9.975208e-01      -0.9973679300   -0.9985777500       -0.9987958000 -0.9952405800 -9.935479e-01 -0.9950941600    -9.929585e-01    -9.931888e-01
427       -0.9971299700  -9.982994e-01     -9.982994e-01      -0.9979860700   -0.9983518000       -0.9991051500 -0.9951975200 -9.950048e-01 -0.9965809600    -9.912733e-01    -9.932021e-01
428       -0.9947180100  -9.873102e-01     -9.873102e-01      -0.9961509200   -0.9836345400       -0.9976744500 -0.9879430100 -9.941813e-01 -0.9855815600    -9.918775e-01    -9.883341e-01
429       -0.9934214200  -9.864982e-01     -9.864982e-01      -0.9950181200   -0.9863487400       -0.9969100900 -0.9863190800 -9.922656e-01 -0.9832905500    -9.911495e-01    -9.882856e-01
430       -0.9933245800  -9.896141e-01     -9.896141e-01      -0.9908516400   -0.9940966500       -0.9955481300 -0.9893105000 -9.906857e-01 -0.9832094400    -9.897436e-01    -9.792235e-01
431       -0.9931567600  -9.908688e-01     -9.908688e-01      -0.9864900500   -0.9951596400       -0.9949825500 -0.9938395100 -9.909917e-01 -0.9894637000    -9.912611e-01    -9.768766e-01
432       -0.9951295800  -9.949064e-01     -9.949064e-01      -0.9901980100   -0.9955957700       -0.9973450400 -0.9963478800 -9.959563e-01 -0.9968672900    -9.938744e-01    -9.891068e-01
433       -0.9951907600  -9.970546e-01     -9.970546e-01      -0.9955851700   -0.9963696100       -0.9988364800 -0.9969673500 -9.940807e-01 -0.9972110600    -9.945109e-01    -9.869310e-01
434       -0.9945693100  -9.954136e-01     -9.954136e-01      -0.9942642300   -0.9965312500       -0.9984156100 -0.9948473400 -9.941705e-01 -0.9961623800    -9.915186e-01    -9.854380e-01
435       -0.6657786400  -5.026428e-01     -5.026428e-01      -0.4813697600   -0.6238586100       -0.6844859100 -0.5523679700 -3.178510e-01 -0.4762819900    -6.504665e-01    -3.881437e-01
436       -0.6406683700  -4.414898e-01     -4.414898e-01      -0.4006181400   -0.6718230300       -0.6924828200 -0.5025694800 -2.233365e-01 -0.5038124900    -5.910956e-01    -2.603761e-01
437       -0.6230079700  -3.856646e-01     -3.856646e-01      -0.2985090400   -0.6280846900       -0.6692495700 -0.4038001200 -1.242634e-01 -0.4827719600    -4.330507e-01    -8.805493e-02
438       -0.5555930400  -3.652678e-01     -3.652678e-01      -0.1960122600   -0.5876853200       -0.5998569000 -0.3838344500 -1.551586e-01 -0.3826857100    -3.516706e-01    -5.068079e-03
439       -0.5380532800  -3.714899e-01     -3.714899e-01      -0.2158633200   -0.6067792600       -0.6097782200 -0.4052899800 -1.410051e-01 -0.3746343600    -3.822285e-01     6.134989e-02
440       -0.5279675700  -3.729682e-01     -3.729682e-01      -0.1952851400   -0.6107148800       -0.6153186100 -0.4010125000 -7.969719e-02 -0.3593821700    -3.293332e-01     3.933315e-02
441       -0.5217557400  -3.333709e-01     -3.333709e-01      -0.1514605100   -0.5787343300       -0.5815474200 -0.3807876100 -3.710246e-02 -0.3905558000    -3.486789e-01     1.097228e-01
442       -0.5788329100  -3.310644e-01     -3.310644e-01      -0.2024763700   -0.5915225300       -0.6230469600 -0.3837310500 -6.066922e-02 -0.4485124100    -3.890437e-01     4.514315e-03
443       -0.5528426300  -3.551856e-01     -3.551856e-01      -0.2176906200   -0.6084393400       -0.6304154400 -0.3802134900 -1.731040e-01 -0.4532478600    -3.749832e-01    -2.118527e-01
444       -0.5183361200  -2.645966e-01     -2.645966e-01      -0.0886717460   -0.5666881800       -0.6045800300 -0.3453179200 -1.511202e-01 -0.3973997700    -1.856008e-01    -7.819818e-02
445       -0.5725857600  -2.440055e-01     -2.440055e-01      -0.0833493340   -0.5864836100       -0.6256911700 -0.3339828400 -1.090614e-01 -0.3427644500    -1.346631e-01     8.194051e-03
446       -0.6044205600  -3.827758e-01     -3.827758e-01      -0.2073735200   -0.6434843000       -0.6502440300 -0.3954377000 -1.701254e-01 -0.3874559700    -2.782457e-01    -5.460151e-02
447       -0.5872801900  -4.381425e-01     -4.381425e-01      -0.2509957800   -0.6346108600       -0.6740440800 -0.4206123300 -1.892339e-01 -0.4506301500    -4.225904e-01    -1.954760e-01
448       -0.5683940100  -3.501730e-01     -3.501730e-01      -0.1993368800   -0.5842348700       -0.6198546300 -0.3763148500 -1.731705e-01 -0.3996148500    -3.056136e-01    -1.125112e-01
449       -0.5827551900  -2.993071e-01     -2.993071e-01      -0.1374285100   -0.5670612300       -0.5641555900 -0.3799294700 -7.316603e-02 -0.3751770200    -2.628914e-01     4.241258e-02
450       -0.5975835800  -3.511211e-01     -3.511211e-01      -0.1728983800   -0.5623536500       -0.5713224100 -0.4653475900 -3.933043e-03 -0.4034134700    -4.059069e-01     8.660318e-02
451       -0.6967933800  -4.830533e-01     -4.830533e-01      -0.4317542400   -0.5764322900       -0.7018051700 -0.6666500000 -2.852612e-01 -0.4314717500    -6.494798e-01    -3.240979e-01
452       -0.5408039800  -4.532511e-01     -4.532511e-01      -0.3972224000   -0.6032352700       -0.6746866300 -0.5860260000 -2.712019e-01 -0.4839900500    -5.788085e-01    -2.186225e-01
453       -0.4933815000  -4.479969e-01     -4.479969e-01      -0.3402425900   -0.6400031000       -0.6616271200 -0.4294950500 -2.004725e-01 -0.4560166600    -4.210462e-01    -2.161919e-01
454       -0.5842033800  -4.069380e-01     -4.069380e-01      -0.2147304800   -0.6066260400       -0.6333773600 -0.3467711100 -1.507298e-01 -0.4532507400    -3.406802e-01    -9.290071e-02
455       -0.5549746700  -2.903000e-01     -2.903000e-01      -0.0414931350   -0.5336564100       -0.5516018200 -0.3115671700 -7.298454e-02 -0.4199401100    -1.525959e-01     1.208930e-01
456       -0.5409331300  -2.663771e-01     -2.663771e-01       0.0032880437   -0.5454575800       -0.5470752000 -0.3364910800 -1.664042e-01 -0.4210544300    -1.698464e-01    -4.946693e-02
457       -0.4878424500  -3.196958e-01     -3.196958e-01      -0.0730474070   -0.5747809300       -0.5981520100 -0.3231073000 -1.882470e-01 -0.3745383200    -2.476132e-01    -1.232251e-01
458       -0.5073859700  -3.647646e-01     -3.647646e-01      -0.1424156700   -0.6279653700       -0.6543978100 -0.3754226600 -1.195651e-01 -0.4538097600    -3.172207e-01    -9.048323e-02
459       -0.5624426100  -2.927132e-01     -2.927132e-01      -0.0858747960   -0.5818317000       -0.6400936400 -0.3318601400 -2.286302e-01 -0.4760576200    -3.155785e-01    -9.224769e-02
460       -0.4583141300  -2.119309e-01     -2.119309e-01       0.0261904220   -0.4932804600       -0.5265291900 -0.2800873000 -2.076444e-03 -0.4205591100    -1.495187e-01     1.124061e-01
461       -0.4025534400  -2.972315e-01     -2.972315e-01      -0.0560163600   -0.5471600800       -0.5223328200 -0.3293596000 -1.066787e-01 -0.4591423100    -1.977193e-01     6.825068e-02
462       -0.4946777800  -3.608336e-01     -3.608336e-01      -0.1242207800   -0.6204048000       -0.6104561300 -0.3608642600 -9.585918e-02 -0.4513881400    -2.995299e-01     6.549497e-03
463       -0.6356041000  -3.609769e-01     -3.609769e-01      -0.1237999700   -0.6023934000       -0.6335489400 -0.3718772300 -4.991906e-02 -0.4896674700    -3.215546e-01     1.207563e-01
464       -0.5824945000  -3.530354e-01     -3.530354e-01      -0.0958385920   -0.5785660400       -0.6005762300 -0.4256144000  3.391559e-03 -0.4933966500    -3.697200e-01     1.539970e-01
465       -0.5709884800  -3.544330e-01     -3.544330e-01      -0.1096658500   -0.5868173900       -0.6204490900 -0.4778825400 -5.317073e-02 -0.4788671400    -3.640828e-01     8.645458e-02
466       -0.5227595500  -1.613334e-01     -1.613334e-01      -0.1586373300   -0.5533652300       -0.7030294500 -0.1098277500 -2.674524e-01 -0.4907261300    -2.539286e-01    -2.836825e-01
467       -0.3625490700  -7.823856e-02     -7.823856e-02      -0.1382709200   -0.3457721400       -0.6391743000 -0.1000973200 -9.016134e-02 -0.5386510200    -2.034954e-01    -1.025716e-01
468       -0.3601328300  -1.647789e-01     -1.647789e-01      -0.2813284800   -0.1816882600       -0.6073673300 -0.3271693200 -1.975569e-01 -0.4909832300    -3.354107e-01    -2.749613e-01
469       -0.5463339300  -2.244960e-01     -2.244960e-01      -0.2253568600   -0.2467496500       -0.6523752800 -0.2373859400 -2.594938e-01 -0.4206497900    -2.421487e-01    -3.539711e-01
470       -0.5801669700  -1.149582e-01     -1.149582e-01      -0.1042795500   -0.2165973900       -0.7173505800 -0.1138924900 -2.211906e-01 -0.5784009300    -1.226705e-01    -4.125662e-01
471       -0.5306944000  -1.115266e-01     -1.115266e-01      -0.2024150700   -0.1817644800       -0.6906107400 -0.0980056410 -1.975205e-01 -0.4241782600    -2.169042e-01    -3.395852e-01
472       -0.3861470300  -1.406373e-01     -1.406373e-01      -0.2405214100   -0.4388125700       -0.6569536900 -0.0572011790 -2.000626e-01 -0.4188294200    -2.719742e-01    -2.716176e-01
473       -0.3654676900  -1.752902e-01     -1.752902e-01      -0.2582530000   -0.5704059300       -0.6975295300 -0.0998673440 -2.505805e-01 -0.4798568100    -2.704936e-01    -3.107831e-01
474       -0.4517500800  -1.751615e-01     -1.751615e-01      -0.1862467500   -0.3296926200       -0.5021532600  0.0165936870  2.170614e-03 -0.3090378500    -2.102416e-01    -1.191569e-01
475       -0.1898559300  -1.063235e-01     -1.063235e-01      -0.0685270680   -0.3301042400       -0.4598413600 -0.0069454693  6.833010e-02 -0.2532461500    -8.285386e-02    -5.616280e-03
476       -0.2038047400  -2.507721e-02     -2.507721e-02       0.0671811010   -0.1466374900       -0.4684391900 -0.1646727800  1.488619e-02 -0.4197357000    -2.122719e-01     6.655825e-02
477       -0.4974347300  -7.578229e-02     -7.578229e-02      -0.0827828560   -0.0747454570       -0.5188782600 -0.1086562900 -7.831185e-02 -0.4948405600    -2.980756e-01    -9.866123e-03
478       -0.4303802200  -5.093268e-02     -5.093268e-02      -0.2095755600   -0.1969067100       -0.6143536300 -0.0189473880 -9.485110e-02 -0.4911166100    -2.734420e-01    -1.050945e-01
479       -0.4072981800  -8.832532e-02     -8.832532e-02      -0.1527773800   -0.2586875800       -0.6379542200 -0.0400507950 -8.762513e-02 -0.4884731200    -2.641941e-01    -2.033418e-02
480       -0.4994710100  -6.159160e-02     -6.159160e-02      -0.0565612460   -0.2986764700       -0.6447381900  0.0267981940 -5.282045e-03 -0.3286627900    -7.505815e-02    -1.228502e-01
481       -0.4145675000   6.873491e-02      6.873491e-02       0.0703609780   -0.2438240700       -0.6036152200  0.2347419900  1.538667e-01 -0.3570219000     8.442119e-02    -8.493581e-02
482        0.0495345170   1.990488e-01      1.990488e-01       0.3662798200   -0.3653932300       -0.3664219200  0.2285993400  3.058267e-01 -0.3185322000     3.178572e-01     5.827732e-01
483       -0.1627413100   7.579867e-02      7.579867e-02       0.1443463200    0.3231423100       -0.4681924600  0.0494534990  1.148024e-01 -0.4599349600     5.845587e-02     5.806268e-02
484       -0.2618674300   1.077276e-01      1.077276e-01       0.1077707800    0.3176973300       -0.4575237800  0.1005498400  1.826936e-02 -0.5066581500    -5.826295e-02    -1.160146e-01
485       -0.3092157400   8.005808e-02      8.005808e-02       0.0421276770   -0.3005139400       -0.5370744800  0.1540170100  8.578869e-02 -0.3167745500     3.827904e-02     2.092186e-02
486       -0.2563651200   1.676441e-01      1.676441e-01       0.0465494350   -0.3641517000       -0.5684732200  0.1470422100  2.335576e-01 -0.0809754190     1.052721e-01     1.925853e-01
487       -0.2460500000   2.977515e-01      2.977515e-01       0.3201624900   -0.2560925600       -0.5277351700  0.2935056900  3.483882e-01 -0.1067523900     2.773524e-01     4.301731e-01
488       -0.1922691900   3.999307e-01      3.999307e-01       0.4809528900    0.4309626000       -0.5072142600  0.3614516500  3.580561e-01 -0.2218461700     4.086132e-01     3.520051e-01
489       -0.6616475700  -4.838679e-01     -4.838679e-01      -0.5895325000   -0.6725902600       -0.8243463300 -0.4364244200 -1.521753e-01 -0.3731260700    -6.039685e-01    -4.346772e-01
490       -0.6634053300  -4.351010e-01     -4.351010e-01      -0.5827972000   -0.7371902600       -0.7987829600 -0.4000926300 -1.004357e-01 -0.3909514200    -5.591622e-01    -4.320781e-01
491       -0.7181891100  -4.387540e-01     -4.387540e-01      -0.5604616300   -0.2964962900       -0.7804809800 -0.4105631400 -1.515790e-01 -0.4525379500    -5.854357e-01    -3.945903e-01
492       -0.6993935600  -5.080706e-01     -5.080706e-01      -0.5355017800   -0.1553790900       -0.7915510600 -0.4734873400 -2.616713e-01 -0.5186117100    -6.165483e-01    -5.154952e-01
493       -0.6421804900  -4.129125e-01     -4.129125e-01      -0.5131208200   -0.3421493000       -0.7876679700 -0.4063044200 -1.880202e-01 -0.4210678600    -5.855918e-01    -4.233127e-01
494       -0.6831413200  -3.886840e-01     -3.886840e-01      -0.5701392200   -0.7046547600       -0.7963804000 -0.3921419300 -1.593956e-01 -0.3759520100    -6.144615e-01    -4.344084e-01
495       -0.6868688100  -3.848523e-01     -3.848523e-01      -0.5558800100   -0.5114754100       -0.7810302700 -0.3791320000 -1.764393e-01 -0.4570973100    -6.071100e-01    -4.649910e-01
496       -0.6728466300  -3.783157e-01     -3.783157e-01      -0.4929477900   -0.5236260700       -0.7535186700 -0.3881144200 -1.616311e-01 -0.4182535200    -5.955151e-01    -3.526983e-01
497       -0.6991984900  -4.524493e-01     -4.524493e-01      -0.5353234900   -0.5951335000       -0.7674972700 -0.3898987700 -2.310068e-01 -0.2856278600    -6.259583e-01    -4.365329e-01
498       -0.5138018700  -3.194628e-01     -3.194628e-01      -0.4144253000   -0.3654847500       -0.6559545900 -0.2854264500  5.608001e-03 -0.2876948500    -5.201779e-01    -1.458365e-01
